Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
14/10/2024;1900;29,6;29,8;29,2;46;48;43;16,7;17;16;931,4;931,8;931,4;0,8;317;4,6;394;0
14/10/2024;2000;29,9;30,2;29,6;42;47;41;15,7;17,2;15,5;931,2;931,4;931,1;0,5;280;4,3;476;0
14/10/2024;2100;29;29,9;28,7;45;48;42;16;16,9;15,5;931,9;931,9;931,2;1,8;110;3,9;90,7;0
14/10/2024;2200;27,9;29;27,9;51;52;45;16,9;17;15,8;932,8;932,8;931,9;0,5;340;3,9;;0
14/10/2024;2300;27,7;28,1;27,7;55;55;51;18;18;16,9;933,2;933,2;932,8;1;342;3;;0
15/10/2024;0;27,1;28;27,1;51;56;49;16;18;15,9;934,2;934,2;933,2;1,8;77;3,9;;0
15/10/2024;100;22,3;26,9;22,3;75;76;51;17,7;18;15,8;934,6;934,7;934,2;1,1;317;5,5;;0,4
15/10/2024;200;23,4;23,4;21,7;75;78;71;18,7;18,7;17,3;934,7;935,1;934,4;2;12;8,5;;0
15/10/2024;300;22,2;23,4;22,2;76;76;71;17,8;18,8;17,3;934,9;934,9;934,4;0,8;212;8,5;;0
15/10/2024;400;21,6;22,5;21,6;85;85;75;18,9;18,9;17,8;934,5;935,2;934,5;0,3;247;2,7;;0,4
15/10/2024;500;22,1;22,4;21,6;86;86;84;19,7;19,9;18,9;933,6;934,5;933,6;2,3;131;6,1;;0,4
15/10/2024;600;21,2;22,1;21,2;88;89;86;19,2;19,8;19,2;933,6;933,6;933,3;2,8;149;7,8;;0,2
15/10/2024;700;20,6;21,2;20,6;90;90;87;18,9;19,3;18,7;934,4;934,5;933,6;1,9;181;6;;7,4
15/10/2024;800;20,6;20,7;20,6;91;91;90;19;19,1;18,9;934,6;934,6;934,4;1,9;137;5,6;;0,4
15/10/2024;900;20,1;20,6;20;89;91;89;18,3;19;18,2;935;935,1;934,6;2,1;147;6,6;10,9;0
15/10/2024;1000;20,5;20,5;20,1;89;90;89;18,7;18,7;18,3;935,6;935,6;935;2,1;115;6;113,6;0
15/10/2024;1100;20,9;20,9;20,5;87;89;87;18,6;18,9;18,6;935,8;936,4;935,6;2,5;100;5;150,4;0
15/10/2024;1200;21,4;21,5;20,9;83;87;82;18,3;18,7;18,2;936,3;936,3;935,7;0,3;50;5,4;207,6;0
15/10/2024;1300;22,6;23;21,4;78;83;76;18,6;18,9;18;936,2;936,4;936,1;0,6;54;4;618,6;0
15/10/2024;1400;22,5;22,8;22,2;79;81;77;18,7;19,2;18,1;935,5;936,3;935,5;1,2;5;6,4;552,1;0
15/10/2024;1500;22,6;23,3;22,5;74;80;73;17,8;19,1;17,8;934,4;935,6;934,4;3;348;7,8;587,4;0
15/10/2024;1600;23,1;23,3;22,6;74;78;73;18,3;18,7;17,6;933;934,4;933;2,1;345;7,8;815;0
15/10/2024;1700;23,1;23,5;23,1;73;75;70;18,1;18,4;17,6;931,4;933;931,4;2,7;349;7,6;694,8;0
15/10/2024;1800;23,7;23,8;23,1;70;74;67;17,9;18,2;17,3;931,4;931,5;931,1;1,1;176;7,6;430,2;0
15/10/2024;1900;24,3;24,6;23,6;66;71;62;17,6;18,3;16,7;931,2;931,4;931,1;2,1;141;4,4;492;0
15/10/2024;2000;24,3;24,6;24,1;66;67;65;17,4;17,9;17,2;931,2;931,4;931,2;2,1;121;4,6;549,3;0
15/10/2024;2100;23,5;24,3;23,5;70;70;65;17,7;17,7;17,1;931,3;931,3;931,1;2;111;5;184,9;0
15/10/2024;2200;22,1;23,5;22,1;78;78;70;18;18;17,7;932,4;932,4;931,3;0;288;3,3;;0
15/10/2024;2300;21,3;22,2;21,3;83;83;78;18,4;18,4;18;933;933;932,4;0;267;2;;0
16/10/2024;0;21,1;21,3;20,9;86;86;83;18,7;18,7;18,3;933,4;933,4;932,9;0,2;102;1,1;;0
16/10/2024;100;21,2;21,4;21,1;85;86;85;18,6;18,8;18,6;933,7;933,8;933,4;0;78;1,6;;0
16/10/2024;200;20,4;21,2;20,4;88;88;85;18,3;18,6;18,3;933,4;933,7;933,3;0,1;225;0,9;;0
16/10/2024;300;20,1;20,4;20,1;89;89;88;18,3;18,6;18,2;932,6;933,4;932,6;0,2;85;1,4;;0
16/10/2024;400;19,4;20,2;19,4;90;90;89;17,7;18,4;17,7;932,2;932,6;932,2;0;190;1,5;;0
16/10/2024;500;19,9;20;19,4;90;91;90;18,3;18,4;17,7;931,7;932,2;931,7;1;107;1,8;;0
16/10/2024;600;20,1;20,2;19,9;89;90;89;18,3;18,5;18,3;931,7;931,8;931,7;1,4;105;2,7;;0
16/10/2024;700;19,8;20,2;19,8;90;90;89;18,1;18,4;18,1;931,3;931,7;931,3;0,1;206;2,7;;0
16/10/2024;800;19,7;19,8;19,6;91;91;90;18,1;18,2;18;931,6;931,6;931,3;0;36;0,8;;0
16/10/2024;900;19,9;19,9;19,5;91;91;91;18,4;18,4;18;932,2;932,2;931,6;0,7;119;1,6;12,8;0
16/10/2024;1000;20,5;20,5;19,9;89;91;89;18,5;18,6;18,4;932,9;933;932,2;1,4;123;2,8;173,7;0
16/10/2024;1100;22,1;22,1;20,5;82;89;82;19;19,3;18,5;933,1;933,1;932,8;0,3;202;3,3;544,1;0
16/10/2024;1200;26,3;26,8;22,1;62;83;62;18,5;19,9;18,5;933,5;933,5;933;0,7;1;2,8;1753,4;0,2
16/10/2024;1300;29,2;29,6;26,2;50;65;49;17,6;20;17;933,5;933,7;933,4;1,5;15;4,6;2503,2;0
16/10/2024;1400;29,4;29,5;28,1;52;54;48;18,6;18,8;16,9;933;933,5;933;0,8;314;4,5;1538,4;0
16/10/2024;1500;28,6;29,6;25,5;59;74;50;19,9;21,9;17,6;932,3;933,1;932,3;1,5;68;6,2;1805,3;0,2
16/10/2024;1600;27,8;28,8;27;52;60;50;17;19,9;16;931,3;932,3;931,3;1,3;269;6,7;1077,3;0
16/10/2024;1700;29,7;30,1;27,7;43;53;43;15,9;17,9;15,9;930,1;931,3;930,1;1;269;4,2;1843,7;0
16/10/2024;1800;30,6;31,6;29,2;41;47;37;15,7;17,1;14,8;929,2;930,1;929,2;1,3;294;4,1;2252,1;0,2
16/10/2024;1900;30,7;32;30,1;40;44;38;15,7;17,2;14,9;928,7;929,2;928,6;0,7;298;3,9;1502,5;0
16/10/2024;2000;29,4;31;29,4;46;46;39;16,6;16,6;15,1;928,3;928,7;928,2;0,6;360;2,9;493,2;0
16/10/2024;2100;28;29,4;28;50;50;46;16,6;17,2;16,4;929;929;928,3;0,7;338;2,8;107,3;0
16/10/2024;2200;26,5;28;26,5;59;60;50;18;18,1;16,7;930,1;930,1;929;0,3;352;2,8;;0
16/10/2024;2300;25,6;26,5;25,6;62;62;58;17,8;17,9;17,3;931,2;931,2;930,2;0;345;2,8;;0
17/10/2024;0;24,6;25,6;24,6;68;68;62;18,2;18,3;17,8;931,8;931,8;931,2;0;230;2,1;;0
17/10/2024;100;24,7;24,9;24,4;69;69;66;18,7;18,7;17,8;932,8;932,8;931,7;2,5;157;6,6;;0
17/10/2024;200;22,3;24,7;22,3;77;79;68;18,2;18,7;18,1;932,6;933,3;932,6;3,6;76;8,8;;0
17/10/2024;300;21,3;22,3;20,5;78;84;78;17,3;18,3;17,3;931,8;932,6;931,8;1,5;61;9,1;;3
17/10/2024;400;20,7;21,3;20,6;84;84;78;17,9;17,9;17,2;931,5;931,8;931,4;0,4;278;4,8;0,5;0
17/10/2024;500;21,4;21,4;20,8;82;84;82;18,3;18,4;17,9;930,7;931,5;930,7;0,4;122;1,5;;0
17/10/2024;600;21;21,4;20,9;86;86;82;18,6;18,7;18,3;930,6;930,8;930,6;0;354;1,3;;0
17/10/2024;700;21,1;21,2;20,8;82;86;81;18;18,5;17,8;930,6;930,6;930,4;0;55;1,2;;0
17/10/2024;800;21,1;21,2;20,9;84;85;82;18,3;18,5;17,9;930,9;930,9;930,6;0,5;132;1,6;;0
17/10/2024;900;21;21,1;20,7;87;88;84;18,8;18,8;18,3;931,4;931,4;930,8;0;309;1,8;35,3;0
17/10/2024;1000;23,8;23,8;21;78;87;77;19,6;19,7;18,8;932,1;932,1;931,3;0,1;330;1,3;492,3;0
17/10/2024;1100;26,4;26,4;23,8;62;78;62;18,5;19,8;18,5;932,7;932,8;932,1;1;329;3,3;1293,1;0,2
17/10/2024;1200;27,5;28,1;26,4;60;65;57;18,9;19,6;18,2;933,4;933,4;932,7;1,5;329;6,2;1959,5;0
17/10/2024;1300;29,8;30,3;27,5;51;60;50;18,5;20,6;18;933,4;933,5;933,3;1;275;4,7;2730,2;0
17/10/2024;1400;31,6;31,9;29,8;45;53;40;18,4;19,8;15,7;932,6;933,4;932,5;1,3;232;4,7;3402,5;0
17/10/2024;1500;32,2;32,6;30,4;41;49;37;17,5;18,6;15,6;931,6;932,6;931,6;1,5;312;5,1;2819,7;0
17/10/2024;1600;27,7;33,3;27,7;56;56;36;18;18;15,1;930,4;931,6;930,4;2,8;78;7,4;1937;0,8
17/10/2024;1700;21,7;26,2;21,6;86;87;61;19,3;20,3;17,7;930,6;930,6;930;0,9;9;8,2;354,9;5,8
17/10/2024;1800;21;21,9;20,5;89;90;84;19,2;19,5;18,1;931;931;930,5;1;53;4,1;140,8;3,2
17/10/2024;1900;20,7;21,2;20,7;89;90;88;18,8;19,2;18,8;930,3;931,3;930,3;1,7;2;6,1;81,1;1,6
17/10/2024;2000;21,1;21,1;20,6;90;90;89;19,4;19,4;18,8;930;930,3;929,8;0,6;74;6,1;46,8;0,4
17/10/2024;2100;21;21,1;20,7;91;91;90;19,5;19,5;19,1;930,5;930,5;930;0,4;251;1,6;14,3;0,2
17/10/2024;2200;20,8;21;20,8;91;91;91;19,3;19,5;19,3;931,9;931,9;930,5;0,5;328;2,4;;0
17/10/2024;2300;21;21;20,7;91;91;91;19,5;19,5;19,2;932,3;932,4;931,8;0,5;298;2,7;;0
18/10/2024;0;20,6;21;20,6;91;91;91;19,1;19,5;19;932,7;932,7;932,2;0,1;351;3,6;;0
